tip_id,week,day,category,tip_short_fr,tip_long_fr,tip_short_ar,tip_long_ar,tip_short_en,tip_long_en,sources
tip_w29_d05,29,5,bien_etre,Surélevez la tête du lit pour dormir.,"Pourquoi ? le bien‑être réduit le stress et aide ton corps à s’adapter ✅ Aujourd’hui : accorde‑toi 10–20 min de repos ou de douceur 💛 Normal si : fatigue, émotions variables, besoin de ralentir",ارفعي رأس السرير للنوم.,لماذا؟ الراحة تقلل التوتر وتساعد جسمك على التكيّف ✅ اليوم: امنحي نفسكِ 10–20 دقيقة راحة أو عناية 💛 طبيعي إذا: تعب، تقلبات مزاج، حاجة للهدوء,Raise the head of the bed to sleep.,"Why? well‑being lowers stress and helps your body adapt ✅ Today: give yourself 10–20 min of rest or kindness 💛 Normal if: fatigue, mood shifts, need to slow down",internal
tip_w29_d06,29,6,bien_etre,Pensez au prénom !,"Pourquoi ? le bien‑être réduit le stress et aide ton corps à s’adapter ✅ Aujourd’hui : accorde‑toi 10–20 min de repos ou de douceur 💛 Normal si : fatigue, émotions variables, besoin de ralentir",فكري في الاسم!,لماذا؟ الراحة تقلل التوتر وتساعد جسمك على التكيّف ✅ اليوم: امنحي نفسكِ 10–20 دقيقة راحة أو عناية 💛 طبيعي إذا: تعب، تقلبات مزاج، حاجة للهدوء,Think about the name!,"Why? well‑being lowers stress and helps your body adapt ✅ Today: give yourself 10–20 min of rest or kindness 💛 Normal if: fatigue, mood shifts, need to slow down",internal
tip_w29_d07,29,7,bien_etre,Faites une photo de votre ventre.,"Pourquoi ? le bien‑être réduit le stress et aide ton corps à s’adapter ✅ Aujourd’hui : accorde‑toi 10–20 min de repos ou de douceur 💛 Normal si : fatigue, émotions variables, besoin de ralentir",التقطي صورة لبطنك.,لماذا؟ الراحة تقلل التوتر وتساعد جسمك على التكيّف ✅ اليوم: امنحي نفسكِ 10–20 دقيقة راحة أو عناية 💛 طبيعي إذا: تعب، تقلبات مزاج، حاجة للهدوء,Take a picture of your belly.,"Why? well‑being lowers stress and helps your body adapt ✅ Today: give yourself 10–20 min of rest or kindness 💛 Normal if: fatigue, mood shifts, need to slow down",internal
tip_w30_d01,30,1,developpement,Bébé a la taille d'un chou.,"Ce qui se passe : bébé change très vite à ce stade ✅ Aujourd’hui : continue les habitudes saines (eau, sommeil, vitamines) 💛 Normal si : ne pas sentir grand‑chose au début est normal",الطفل بحجم الملفوف.,ما الذي يحدث: الطفل يتطور بسرعة في هذه المرحلة ✅ اليوم: واصلي العادات الصحية (ماء، نوم، فيتامينات) 💛 طبيعي إذا: عدم الشعور بشيء واضح في البداية طبيعي,Baby is the size of a cabbage.,"What’s happening: baby is changing fast at this stage ✅ Today: keep healthy habits (water, sleep, vitamins) 💛 Normal if: not feeling much early on is normal",internal
tip_w30_d02,30,2,bien_etre,La peau de votre ventre gratte ? Hydratez !,"Pourquoi ? le bien‑être réduit le stress et aide ton corps à s’adapter ✅ Aujourd’hui : accorde‑toi 10–20 min de repos ou de douceur 💛 Normal si : fatigue, émotions variables, besoin de ralentir",جلد بطنك يحك؟ رطبي!,لماذا؟ الراحة تقلل التوتر وتساعد جسمك على التكيّف ✅ اليوم: امنحي نفسكِ 10–20 دقيقة راحة أو عناية 💛 طبيعي إذا: تعب، تقلبات مزاج، حاجة للهدوء,Belly skin itching? Moisturize!,"Why? well‑being lowers stress and helps your body adapt ✅ Today: give yourself 10–20 min of rest or kindness 💛 Normal if: fatigue, mood shifts, need to slow down",internal
tip_w30_d03,30,3,sante,Essoufflée ? Bébé pousse sur les poumons.,"Pourquoi ? ta santé influence directement celle de bébé ✅ Aujourd’hui : suis le conseil du jour et écoute ton corps 🚩 Consultez si : douleur forte, saignement, vomissements incoercibles, malaise",ضيق تنفس؟ الطفل يضغط على الرئتين.,لماذا؟ صحتكِ تدعم صحة طفلك مباشرة ✅ اليوم: اتبعي نصيحة اليوم واصغي لجسمك 🚩 راجعي الطبيب إذا: ألم قوي، نزف، تقيؤ مستمر، إغماء,Short of breath? Baby pushes on lungs.,"Why? your health directly supports baby’s health ✅ Today: follow today’s advice and listen to your body 🚩 Seek care if: strong pain, bleeding, unstoppable vomiting, fainting",internal
tip_w30_d04,30,4,exercice,Tenez-vous droite pour libérer la cage thoracique.,"Pourquoi ? le mouvement améliore la circulation et le confort ✅ Aujourd’hui : fais une activité douce 15–30 min 🚩 Stoppez et consultez si : douleur, vertiges, saignement, contractions régulières",قفي مستقيمة لتحرير القفص الصدري.,لماذا؟ الحركة تحسن الدورة الدموية والراحة ✅ اليوم: مارسي نشاطاً خفيفاً 15–30 دقيقة 🚩 توقفي وراجعي الطبيب إذا: ألم، دوار، نزف، تقلصات منتظمة,Stand tall to free the ribcage.,"Why? movement improves circulation and comfort ✅ Today: do a gentle activity for 15–30 min 🚩 Stop and seek care if: pain, dizziness, bleeding, regular contractions",Kine
tip_w30_d05,30,5,preparation,"Préparez le dossier administratif (CNSS, etc.).","Pourquoi ? ces étapes t’aident à anticiper et à vivre la grossesse sereinement ✅ Aujourd’hui : note cette info et prépare la prochaine étape 💡 À retenir : chaque grossesse est unique, ajuste avec ton médecin",حضري الملف الإداري (الضمان، إلخ).,لماذا؟ هذه الخطوات تساعدك على الاستعداد بهدوء ✅ اليوم: سجّلي هذه المعلومة وجهّزي الخطوة التالية 💡 تذكّري: كل حمل مختلف، وسيتم التعديل مع طبيبك,"Prepare administrative file (SS, etc.).",Why? these steps help you plan calmly ✅ Today: note this in the app and plan the next step 💡 Remember: every pregnancy is unique—adjust with your clinician,internal
tip_w30_d06,30,6,sante,Ne portez rien de lourd.,"Pourquoi ? ta santé influence directement celle de bébé ✅ Aujourd’hui : suis le conseil du jour et écoute ton corps 🚩 Consultez si : douleur forte, saignement, vomissements incoercibles, malaise",لا تحملي شيئاً ثقيلاً.,لماذا؟ صحتكِ تدعم صحة طفلك مباشرة ✅ اليوم: اتبعي نصيحة اليوم واصغي لجسمك 🚩 راجعي الطبيب إذا: ألم قوي، نزف، تقيؤ مستمر، إغماء,Don't carry anything heavy.,"Why? your health directly supports baby’s health ✅ Today: follow today’s advice and listen to your body 🚩 Seek care if: strong pain, bleeding, unstoppable vomiting, fainting",internal
tip_w30_d07,30,7,bien_etre,Déléguez le ménage.,"Pourquoi ? le bien‑être réduit le stress et aide ton corps à s’adapter ✅ Aujourd’hui : accorde‑toi 10–20 min de repos ou de douceur 💛 Normal si : fatigue, émotions variables, besoin de ralentir",فوضي التنظيف.,لماذا؟ الراحة تقلل التوتر وتساعد جسمك على التكيّف ✅ اليوم: امنحي نفسكِ 10–20 دقيقة راحة أو عناية 💛 طبيعي إذا: تعب، تقلبات مزاج، حاجة للهدوء,Delegate cleaning.,"Why? well‑being lowers stress and helps your body adapt ✅ Today: give yourself 10–20 min of rest or kindness 💛 Normal if: fatigue, mood shifts, need to slow down",internal
tip_w31_d01,31,1,developpement,Bébé a la taille d'une noix de coco.,"Ce qui se passe : bébé change très vite à ce stade ✅ Aujourd’hui : continue les habitudes saines (eau, sommeil, vitamines) 💛 Normal si : ne pas sentir grand‑chose au début est normal",الطفل بحجم جوز الهند.,ما الذي يحدث: الطفل يتطور بسرعة في هذه المرحلة ✅ اليوم: واصلي العادات الصحية (ماء، نوم، فيتامينات) 💛 طبيعي إذا: عدم الشعور بشيء واضح في البداية طبيعي,Baby is the size of a coconut.,"What’s happening: baby is changing fast at this stage ✅ Today: keep healthy habits (water, sleep, vitamins) 💛 Normal if: not feeling much early on is normal",internal
tip_w31_d02,31,2,developpement,Les 5 sens de bébé fonctionnent !,"Ce qui se passe : bébé change très vite à ce stade ✅ Aujourd’hui : continue les habitudes saines (eau, sommeil, vitamines) 💛 Normal si : ne pas sentir grand‑chose au début est normal",حواس الطفل الخمس تعمل!,ما الذي يحدث: الطفل يتطور بسرعة في هذه المرحلة ✅ اليوم: واصلي العادات الصحية (ماء، نوم، فيتامينات) 💛 طبيعي إذا: عدم الشعور بشيء واضح في البداية طبيعي,Baby's 5 senses work!,"What’s happening: baby is changing fast at this stage ✅ Today: keep healthy habits (water, sleep, vitamins) 💛 Normal if: not feeling much early on is normal",internal
tip_w31_d03,31,3,sante,"Attention à la pré-éclampsie (maux de tête, œdèmes).","Pourquoi ? ta santé influence directement celle de bébé ✅ Aujourd’hui : suis le conseil du jour et écoute ton corps 🚩 Consultez si : douleur forte, saignement, vomissements incoercibles, malaise",حذاري من تسمم الحمل (صداع، انتفاخ).,لماذا؟ صحتكِ تدعم صحة طفلك مباشرة ✅ اليوم: اتبعي نصيحة اليوم واصغي لجسمك 🚩 راجعي الطبيب إذا: ألم قوي، نزف، تقيؤ مستمر، إغماء,"Watch for preeclampsia (headache, edema).","Why? your health directly supports baby’s health ✅ Today: follow today’s advice and listen to your body 🚩 Seek care if: strong pain, bleeding, unstoppable vomiting, fainting",HAS
tip_w31_d04,31,4,sante,"Si vous voyez des mouches devant les yeux, consultez.","Pourquoi ? ta santé influence directement celle de bébé ✅ Aujourd’hui : suis le conseil du jour et écoute ton corps 🚩 Consultez si : douleur forte, saignement, vomissements incoercibles, malaise",إذا رأيت ذباباً أمام عينيك، استشيري.,لماذا؟ صحتكِ تدعم صحة طفلك مباشرة ✅ اليوم: اتبعي نصيحة اليوم واصغي لجسمك 🚩 راجعي الطبيب إذا: ألم قوي، نزف، تقيؤ مستمر، إغماء,"If you see floaters, consult.","Why? your health directly supports baby’s health ✅ Today: follow today’s advice and listen to your body 🚩 Seek care if: strong pain, bleeding, unstoppable vomiting, fainting",HAS
tip_w31_d05,31,5,nutrition,Mangez des petites quantités souvent.,Pourquoi ? une alimentation équilibrée nourrit bébé et limite les symptômes ✅ Aujourd’hui : ajoute un aliment clé lié au tip 💡 Astuce : mange en petites portions si nausées,كلي كميات صغيرة مراراً.,لماذا؟ الغذاء المتوازن يغذي الطفل ويخفف الأعراض ✅ اليوم: أضيفي طعاماً مفيداً مرتبطاً بالنصيحة 💡 نصيحة: كلي كميات صغيرة إذا كان لديكِ غثيان,Eat small amounts often.,Why? balanced food nourishes baby and eases symptoms ✅ Today: add a key food tied to the tip 💡 Tip: eat small portions if nauseous,Nutrition
tip_w31_d06,31,6,preparation,Pensez au mode d'allaitement (sein ou biberon ?).,"Pourquoi ? ces étapes t’aident à anticiper et à vivre la grossesse sereinement ✅ Aujourd’hui : note cette info et prépare la prochaine étape 💡 À retenir : chaque grossesse est unique, ajuste avec ton médecin",فكري في طريقة الرضاعة (ثدي أم زجاجة؟).,لماذا؟ هذه الخطوات تساعدك على الاستعداد بهدوء ✅ اليوم: سجّلي هذه المعلومة وجهّزي الخطوة التالية 💡 تذكّري: كل حمل مختلف، وسيتم التعديل مع طبيبك,Think about feeding method (breast or bottle?).,Why? these steps help you plan calmly ✅ Today: note this in the app and plan the next step 💡 Remember: every pregnancy is unique—adjust with your clinician,internal
tip_w31_d07,31,7,bien_etre,Discutez avec votre mari de l'accouchement.,"Pourquoi ? le bien‑être réduit le stress et aide ton corps à s’adapter ✅ Aujourd’hui : accorde‑toi 10–20 min de repos ou de douceur 💛 Normal si : fatigue, émotions variables, besoin de ralentir",ناقشي الولادة مع زوجك.,لماذا؟ الراحة تقلل التوتر وتساعد جسمك على التكيّف ✅ اليوم: امنحي نفسكِ 10–20 دقيقة راحة أو عناية 💛 طبيعي إذا: تعب، تقلبات مزاج، حاجة للهدوء,Discuss birth with your husband.,"Why? well‑being lowers stress and helps your body adapt ✅ Today: give yourself 10–20 min of rest or kindness 💛 Normal if: fatigue, mood shifts, need to slow down",internal
